Name,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Grass,Fire,Water,Bug,Normal,Poison,Electric,Ground,Fairy,Fighting,Psychic,Rock,Ghost,Ice,Dragon,Dark,Steel,Flying,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6
Lilligant,0.029047320530762477,-0.5857880458584134,0.037142209683167365,1.136939210800955,0.11137472177967776,0.7479605981427659,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Basculin,0.029047320530762477,0.40073744417351764,-0.2837408113377173,0.21955953559846322,-0.6077518110995983,1.0234208253331045,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Sandile,-0.754691513351537,-0.21584098709643926,-1.2463898744003714,-1.1565099772052745,-1.3268783439788745,-0.11285261182704193,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,0
Krokorok,-0.3628220964103872,0.09244822853853919,-0.9255068533794867,-0.8507167521377771,-0.9673150775392364,0.1970401437620889,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,0
Krookodile,1.0087208628836368,1.1714604832609639,0.1975837201936097,-0.23913030200278262,-0.06840691144014126,0.8168256549403505,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,0
Darumaka,0.029047320530762477,0.33907960104652196,-0.9255068533794867,-1.7680964273402688,-0.9673150775392364,-0.6293405378089266,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
DarmanitanStandard Mode,1.4005902798247865,1.8805256792214142,-0.604623832358602,-1.309406589739023,-0.6077518110995983,0.9201232401367275,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
DarmanitanZen Mode,1.4005902798247865,-1.5106556927633488,0.9997912727458214,2.054318886003447,1.1900645210985918,-0.4571778958149651,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0
Maractus,0.22498202900133732,0.21576391479253057,-0.21956420713354038,1.014621920773956,-0.17627589137203267,-0.2850152538210035,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Dwebble,-0.754691513351537,-0.43164343804092414,0.358025230704052,-1.1565099772052745,-1.3268783439788745,-0.4571778958149651,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1,0
Crustle,0.029047320530762477,0.4932242088640112,1.6415573147875908,-0.23913030200278262,0.11137472177967776,-0.8015031798028882,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1,0
Scraggy,-0.754691513351537,-0.12335422240594572,-0.12329930082727497,-1.1565099772052745,-0.06840691144014126,-0.6982055946065113,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0,0,0,1,0
Scrafty,-0.16688738793981236,0.33907960104652196,1.320674293766706,-0.8507167521377771,1.5496277875382298,-0.35388031061858816,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0,0,0,1,0
Sigilyph,0.10742120391899242,-0.6474458889854091,0.1975837201936097,0.9228839532537069,0.29115635499949677,0.9889882969343121,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0,0,0,1,0
Yamask,-1.2249348136809166,-1.5106556927633488,0.358025230704052,-0.5449235270702799,-0.2481885446599603,-1.3179911057847729,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,0
Cofagrigus,-0.4411959797986172,-0.8940772614933918,2.28332335682936,0.6782493731997091,1.1900645210985918,-1.3179911057847729,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,0
Tirtouga,-0.5979437465750771,-0.03086745771545218,0.9356146685416444,-0.6060821720837793,-0.9673150775392364,-1.5934513329751114,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1,0
Carracosta,0.18579508730722236,0.8940001891894831,1.8982637316042985,0.3112975031187124,-0.2481885446599603,-1.2491260489871883,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1,0
Archen,-0.558756804880962,1.0173158754434746,-0.9255068533794867,0.03608360055796488,-0.9673150775392364,0.059310030166919644,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0,0,1,0
Archeops,0.22498202900133732,1.8805256792214142,-0.2837408113377173,1.1980978558144544,-0.2481885446599603,1.4366111661186123,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0,0,1,0
Trubbish,-0.754691513351537,-0.8940772614933918,-0.3800057176439827,-1.0036133646715257,-0.3560575245918517,-0.11285261182704193,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Garbodor,0.42091673747191216,0.4932242088640112,0.2617603243977866,-0.39202691453653127,0.3630690082874244,0.23147267216088122,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Zorua,-1.1465609302926867,-0.43164343804092414,-1.085948363889929,0.21955953559846322,-1.1470967107590553,-0.11285261182704193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,0
Zoroark,-0.3628220964103872,0.8015134244989897,-0.44418232184815964,1.4427324358684521,-0.4279701778797793,1.2644485241246506,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,0
Minccino,-0.558756804880962,-0.8940772614933918,-1.085948363889929,-1.0036133646715257,-1.1470967107590553,0.23147267216088122,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Cinccino,0.22498202900133732,0.4932242088640112,-0.44418232184815964,-0.23913030200278262,-0.4279701778797793,1.6087738081125738,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Gothita,-0.9506262218221118,-1.5106556927633488,-0.7650653428690443,-0.5449235270702799,-0.2481885446599603,-0.8015031798028882,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0
Gothorita,-0.3628220964103872,-1.0482218693108811,-0.12329930082727497,0.06666292306471461,0.4709379882193158,-0.4571778958149651,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0
Gothitelle,0.029047320530762477,-0.7399326536759026,0.6789082517249367,0.6782493731997091,1.3698461543184108,-0.11285261182704193,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0
Solosis,-0.9506262218221118,-1.5106556927633488,-1.085948363889929,0.9840425982672063,-0.7875334443194173,-1.662316389772696,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0
Duosion,-0.16688738793981236,-1.2023664771283702,-0.7650653428690443,1.5956290484022009,-0.4279701778797793,-1.3179911057847729,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0
Reuniclus,1.5965249882953614,-0.43164343804092414,0.037142209683167365,1.5956290484022009,0.4709379882193158,-1.3179911057847729,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0
Ducklett,-0.2844482130221573,-1.079050790874379,-0.7650653428690443,-0.8812960746445269,-0.7875334443194173,-0.4571778958149651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,0
Swanna,0.22498202900133732,0.2465928363560284,-0.34791741554189426,0.43361479314571133,-0.3201011979478879,1.0234208253331045,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,0
Vanillite,-1.3033086970691465,-0.8940772614933918,-0.7650653428690443,-0.23913030200278262,-0.4279701778797793,-0.8359357082016805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,1,0
Vanillish,-0.715504571657422,-0.43164343804092414,-0.2837408113377173,0.21955953559846322,0.11137472177967776,-0.3194477822197958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,1,0
Vanilluxe,0.06823426222487744,0.4932242088640112,0.358025230704052,1.136939210800955,0.8305012546589539,0.3692027857560505,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,1,0
Deerling,-0.3628220964103872,-0.5857880458584134,-0.7650653428690443,-1.0036133646715257,-0.7875334443194173,0.23147267216088122,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Sawsbuck,0.42091673747191216,0.6473688166815004,-0.12329930082727497,-0.39202691453653127,-0.06840691144014126,0.9201232401367275,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Emolga,-0.558756804880962,-0.12335422240594572,-0.44418232184815964,0.06666292306471461,-0.4279701778797793,1.195583467327066,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,0
Karrablast,-0.754691513351537,-0.12335422240594572,-0.9255068533794867,-1.0036133646715257,-0.9673150775392364,-0.2850152538210035,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Escavalier,0.029047320530762477,1.726381071403925,0.9997912727458214,-0.39202691453653127,1.1900645210985918,-1.662316389772696,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,1,0
Foongus,-0.010139621163352493,-0.7399326536759026,-0.9255068533794867,-0.5449235270702799,-0.6077518110995983,-1.8344790317666577,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Amoonguss,1.7532727550718212,0.18493499322903273,-0.12329930082727497,0.37245614813221184,0.29115635499949677,-1.3179911057847729,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Frillish,-0.558756804880962,-1.2023664771283702,-0.7650653428690443,-0.23913030200278262,0.4709379882193158,-0.9736658217968498,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,0
Jellicent,1.2046555713542115,-0.5857880458584134,-0.12329930082727497,0.37245614813221184,1.1900645210985918,-0.2850152538210035,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,0
Alomomola,3.7518067814716844,-0.12335422240594572,0.1975837201936097,-1.0036133646715257,-0.9673150775392364,-0.11285261182704193,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Joltik,-0.754691513351537,-0.9865640261838854,-0.7650653428690443,-0.4837648820567804,-0.7875334443194173,-0.11285261182704193,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Galvantula,0.029047320530762477,-0.061696379278950025,-0.44418232184815964,0.7394080182132086,-0.4279701778797793,1.3677461093210277,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Ferroseed,-0.9898131635162267,-0.8940772614933918,0.5505550433165828,-1.4928825247795214,0.5068943148632796,-2.0066416737606194,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,1,0
Ferrothorn,0.18579508730722236,0.4623952873005133,1.8340871274001216,-0.5755028495770296,1.5855841141821938,-1.662316389772696,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,1,0
Klink,-1.1465609302926867,-0.7399326536759026,-0.12329930082727497,-0.8507167521377771,-0.4279701778797793,-1.3179911057847729,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,1,0
Klang,-0.3628220964103872,0.030790385411543508,0.6789082517249367,-0.08623368946903401,0.4709379882193158,-0.6293405378089266,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,1,0
Klinklang,-0.3628220964103872,0.6473688166815004,1.320674293766706,-0.08623368946903401,0.4709379882193158,0.7479605981427659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,1,0
Tynamo,-1.3424956387632614,-0.7399326536759026,-1.085948363889929,-0.8507167521377771,-1.1470967107590553,-0.2850152538210035,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Eelektrik,-0.16688738793981236,0.18493499322903273,-0.12329930082727497,0.06666292306471461,-0.06840691144014126,-0.9736658217968498,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Eelektross,0.616851445942487,1.109802640133968,0.1975837201936097,0.9840425982672063,0.29115635499949677,-0.6293405378089266,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Elgyem,-0.558756804880962,-0.7399326536759026,-0.604623832358602,0.37245614813221184,-0.6077518110995983,-1.3179911057847729,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0
Beheeyem,0.22498202900133732,-0.12335422240594572,0.037142209683167365,1.5956290484022009,0.8305012546589539,-0.9736658217968498,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0
Litwick,-0.754691513351537,-1.5106556927633488,-0.604623832358602,-0.23913030200278262,-0.6077518110995983,-1.662316389772696,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,0
Lampent,-0.3628220964103872,-1.2023664771283702,-0.44418232184815964,0.6782493731997091,-0.4279701778797793,-0.4571778958149651,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,0
Chandelure,-0.3628220964103872,-0.7399326536759026,0.5184667412144943,2.2072154985371952,0.6507196214391349,0.4036353141548428,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,0
Axew,-0.9114392801279968,0.2465928363560284,-0.44418232184815964,-1.309406589739023,-1.1470967107590553,-0.38831283901738045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,0
Fraxure,-0.1277004462456974,1.1714604832609639,-0.12329930082727497,-1.0036133646715257,-0.7875334443194173,-0.0439875550294573,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,0
Haxorus,0.2641689706954523,2.096328130165899,0.5184667412144943,-0.39202691453653127,-0.06840691144014126,0.9889882969343121,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,0
Cubchoo,-0.558756804880962,-0.2774988302234349,-1.085948363889929,-0.39202691453653127,-1.1470967107590553,-0.9736658217968498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,1,0
Beartic,1.0087208628836368,0.9556580323164788,0.1975837201936097,-0.08623368946903401,0.29115635499949677,-0.6293405378089266,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,1,0
Cryogonal,0.029047320530762477,-0.8940772614933918,-1.4068313849108136,0.6782493731997091,2.268754320417506,1.2644485241246506,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,1,0
Shelmet,-0.754691513351537,-1.2023664771283702,0.358025230704052,-1.0036133646715257,-0.2481885446599603,-1.4901537477787345,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Accelgor,0.42091673747191216,-0.2774988302234349,-1.085948363889929,0.8311459857334578,-0.4279701778797793,2.6417496600763433,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Stunfisk,1.5573380466012463,-0.40081451647742633,0.32593692860196355,0.25013885810521297,0.9743265612348091,-1.2491260489871883,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Mienfoo,-0.9506262218221118,0.18493499322903273,-0.7650653428690443,-0.5449235270702799,-0.7875334443194173,-0.11285261182704193,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Mienshao,-0.16688738793981236,1.4180918557689466,-0.44418232184815964,0.6782493731997091,-0.4279701778797793,1.2644485241246506,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Druddigon,0.3033559123895673,1.2639472479514573,0.5184667412144943,-0.39202691453653127,0.6507196214391349,-0.6982055946065113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,0
Golett,-0.40200903810450217,-0.15418314396944355,-0.7650653428690443,-1.1565099772052745,-0.7875334443194173,-1.1458284637908114,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,0
Golurk,0.7735992127189469,1.3872629342054486,0.1975837201936097,-0.5449235270702799,0.29115635499949677,-0.4571778958149651,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,0
Pawniard,-0.9506262218221118,0.18493499322903273,-0.12329930082727497,-1.0036133646715257,-1.1470967107590553,-0.2850152538210035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,1,0
Bisharp,-0.16688738793981236,1.4180918557689466,0.839349762235379,-0.39202691453653127,-0.06840691144014126,0.059310030166919644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,1,0
Bouffalant,1.0087208628836368,0.9556580323164788,0.6789082517249367,-1.0036133646715257,0.8305012546589539,-0.4571778958149651,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Rufflet,0.029047320530762477,0.12327715010203703,-0.7650653428690443,-1.095351332191775,-0.7875334443194173,-0.2850152538210035,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,0
Braviary,1.2046555713542115,1.3564340126419507,0.037142209683167365,-0.4837648820567804,0.11137472177967776,0.4036353141548428,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,0
Vullaby,0.029047320530762477,-0.7399326536759026,0.037142209683167365,-0.8507167521377771,-0.2481885446599603,-0.2850152538210035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0,0,0,1,0
Mandibuzz,1.5965249882953614,-0.43164343804092414,0.9997912727458214,-0.5449235270702799,0.8305012546589539,0.4036353141548428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0,0,0,1,0
Heatmor,0.616851445942487,0.5548820519910068,-0.2516525092356288,0.9840425982672063,-0.21223221801599648,-0.11285261182704193,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Durant,-0.4411959797986172,0.924829110752981,1.2244093874604407,-0.758978784617528,-0.8594460976073449,1.40217863771982,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,1,0
Deino,-0.676317629963307,-0.43164343804092414,-0.7650653428690443,-0.8507167521377771,-0.7875334443194173,-1.0425308785944345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0
Zweilous,0.10742120391899242,0.18493499322903273,-0.12329930082727497,-0.23913030200278262,-0.06840691144014126,-0.35388031061858816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0
Hydreigon,0.8911600378012918,0.8015134244989897,0.5184667412144943,1.5956290484022009,0.6507196214391349,1.0234208253331045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0
Larvesta,-0.558756804880962,0.18493499322903273,-0.604623832358602,-0.6978201396040286,-0.6077518110995983,-0.2850152538210035,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Volcarona,0.616851445942487,-0.5857880458584134,-0.2837408113377173,1.9014222734696982,1.1900645210985918,1.0922858821306891,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Cobalion,0.8519730961071769,0.33907960104652196,1.7699105231959447,0.5253527606659605,0.0035057418477863482,1.3677461093210277,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0,0,1,0
Terrakion,0.8519730961071769,1.5414075420229378,0.5184667412144943,-0.025075044455534566,0.6507196214391349,1.3677461093210277,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,0,0,0,1,0
Virizion,0.8519730961071769,0.33907960104652196,-0.059122696623098034,0.5253527606659605,2.0530163605537233,1.3677461093210277,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0
TornadusIncarnate Forme,0.3817297957777972,1.109802640133968,-0.12329930082727497,1.5956290484022009,0.29115635499949677,1.4710436945174046,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,0
TornadusTherian Forme,0.3817297957777972,0.6473688166815004,0.1975837201936097,1.136939210800955,0.6507196214391349,1.8153689785053277,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,0
ThundurusIncarnate Forme,0.3817297957777972,1.109802640133968,-0.12329930082727497,1.5956290484022009,0.29115635499949677,1.4710436945174046,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,0
ThundurusTherian Forme,0.3817297957777972,0.8015134244989897,-0.12329930082727497,2.2072154985371952,0.29115635499949677,1.1267184105294814,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,0
Reshiram,1.2046555713542115,1.2639472479514573,0.839349762235379,2.360112111070944,1.729409420758049,0.7479605981427659,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,0
Zekrom,1.2046555713542115,2.188814894856393,1.4811158042771484,1.4427324358684521,1.0102828878787729,0.7479605981427659,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,0
LandorusIncarnate Forme,0.7735992127189469,1.4180918557689466,0.5184667412144943,1.2898358233347036,0.29115635499949677,1.1267184105294814,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,0
LandorusTherian Forme,0.7735992127189469,2.0346702870389035,0.5184667412144943,0.9840425982672063,0.29115635499949677,0.7823931265415582,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,0
Kyurem,2.184329113707086,1.5722364635864357,0.5184667412144943,1.7485256609359494,0.6507196214391349,0.9201232401367275,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0,0,0,0,1,0
KyuremBlack Kyurem,2.184329113707086,2.8053933261263495,0.839349762235379,1.4427324358684521,0.6507196214391349,0.9201232401367275,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0,0,0,0,1,0
KyuremWhite Kyurem,2.184329113707086,1.2639472479514573,0.5184667412144943,2.9716985612059386,1.0102828878787729,0.9201232401367275,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0,0,0,0,1,0
KeldeoOrdinary Forme,0.8519730961071769,-0.21584098709643926,0.5184667412144943,1.7179463384291997,0.6507196214391349,1.3677461093210277,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0
KeldeoResolute Forme,0.8519730961071769,-0.21584098709643926,0.5184667412144943,1.7179463384291997,0.6507196214391349,1.3677461093210277,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0
MeloettaAria Forme,1.2046555713542115,-0.061696379278950025,0.1013188138873443,1.68736701592245,2.0170600339097593,0.7479605981427659,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0
MeloettaPirouette Forme,1.2046555713542115,1.51057862045944,0.5184667412144943,0.12782156807821407,0.18328737506760537,2.056396677296874,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Genesect,0.06823426222487744,1.2639472479514573,0.6789082517249367,1.4427324358684521,0.8305012546589539,1.0578533537318968,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,1,0
Chespin,-0.5195698631868471,-0.5549591242949156,-0.2837408113377173,-0.758978784617528,-0.9673150775392364,-1.0425308785944345,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Quilladin,-0.32363515471627224,-0.03086745771545218,0.6789082517249367,-0.5143442045635301,-0.49988283116770693,-0.38831283901738045,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Chesnaught,0.734412271024832,0.8631712676259853,1.5452924084813253,0.03608360055796488,0.11137472177967776,-0.14728514022583425,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Fennekin,-1.1465609302926867,-1.0482218693108811,-1.085948363889929,-0.33086826952303183,-0.4279701778797793,-0.2850152538210035,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Braixen,-0.40200903810450217,-0.6166169674219112,-0.5083589260523366,0.5253527606659605,-0.06840691144014126,0.1626076153632966,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Delphox,0.22498202900133732,-0.3083277517869328,-0.059122696623098034,1.259256500827954,1.0102828878787729,1.2300159957258583,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,1
Froakie,-1.1073739885985716,-0.7091037321124047,-1.085948363889929,-0.33086826952303183,-1.0032714041832003,0.09374255856571197,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Frogadier,-0.5979437465750771,-0.4933012811679198,-0.7008887386648673,0.3112975031187124,-0.5717954844556346,0.9889882969343121,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Greninja,0.10742120391899242,0.4932242088640112,-0.21956420713354038,0.9228839532537069,-0.032450584796177455,1.84980150690412,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,1
Bunnelby,-1.2249348136809166,-1.3256821633823617,-1.150124968094106,-1.2482479447255235,-1.2909220173349105,-0.38831283901738045,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Diggersby,0.616851445942487,-0.7091037321124047,0.1013188138873443,-0.6978201396040286,0.18328737506760537,0.3347702573572582,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Fletchling,-0.9506262218221118,-0.8940772614933918,-0.9896834575836636,-1.0036133646715257,-1.219009364046983,-0.21615019702341887,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,1
Fletchinder,-0.2844482130221573,-0.18501206553294142,-0.604623832358602,-0.5143442045635301,-0.7156207910314898,0.5413654277500121,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,1
